erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x089775364ea24957da94348cf740375826ed3330,58.7
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x3ba3e60875becf48efc6ef3e9e3d05f102ec329a,130174
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xac1513a6c4c3e74cb0c1f77c8cbbbf22a2400e33,429891.39
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xa78d59f05acf567e60f70b8bdae5c88825c5b3c1,232.14
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x555f9daad28487cee43cd226b9a2f33d57c98964,2438.72
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x62a2e88e0e35b7d694d03ada42122c1e9ad7e1b5,13335.05
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x6e9439a97bde6f23655e31bee01d430313c684a9,22.65
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x93b6f2f5ac91596efec805accae0c04c00fe8882,84.91
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xb9542f9e7ab332346c818483bb8f3292a0653ab7,2177.23
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x87029960cb6d1011289d35bc8944d37b88c46b72,11100.54
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x05928b30cdadf923980ad00655f89349d08751fd,18.59
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x9b9a63cff3d7c5fd7c805ee88b0abd24b134b765,0.55
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x45b16cc60331f7aa5f3c86101ea36eb0db367f95,735.14
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x75b1f060be9ea50b2181a00dee0d43fdfc13b834,4814.85
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xfb557263280b0b270a0031400d45eb722f7fe232,129.55
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xb4633912c7374cd94d8917a167449e23b46d0ad1,1.24
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x13dcd82f8b7aeb3e22f1ed1eb724f18e15192f10,14.38
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x62c1a798fe63e5e28c6a62af34be0101644ba21a,11.68
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x6f9769d24e7266911d8704aa8185eb50a9d43e25,12.05
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x156addeb51e43e795b5796f6b8a5068ec1734b95,22.52
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xfefe8736b8debeb1592dac993c81e002af8c34e9,45869.67
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x8ed1d42f026da942b6c31238ff9a7eb03f99451e,6124
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xea5ce9fb702738a9f8a214e6887b5f013fdc1a00,1738.15
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x35da61143072716e9ca1dc688e9b04145314e8d1,327.89
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xbb88588215c74210449f907ba48380330bdaee7e,28522.81
