Address,AmountToAirdrop,AmountEarned,AmountClaimed,AmountPendingClaim
0x5d73abe72579ba8c5a59ff70263ed3eabc525341,165.16994325877485,215.78994325877485,0,50.62
0xc7d35c4c06d54bee556228032e40e9501a6bee81,272551.23769969307,1006641.1676996931,734089.9299999999,0
0x34b988357c159eff414b94a290cb2ab95d6a6215,83498.68546211619,90064.1154621162,6565.43,0
0xc35bd8e35d5c866f90bd8db563680712560a9765,922.8608764156088,978.6808764156089,55.82,0
0x867a7916e94152a137dc69992bda9d1ca8bcebf0,16314.76438556036,24891.93438556036,8577.17,0
0x8f0d4cd6f0dc60e315188ccc1c42f266e8de86ae,128656.18549155154,450435.1754915516,321778.99,0
0xce2e6a4b8ade81fae333c235001238b7674cfdb1,260.40642245867963,1152.6064224586796,892.2,0
0x0554319609b5a5451ff893ba89887c16e1d8ed63,100099.09673205046,314403.24673205044,214304.15,0
0xe90098d3277ab33ebe6af3bcb24eb15fa62599fa,41281.40602003879,129163.93602003879,87882.53,0
0x454299bfc18b174d2fef215b92305c8edf6e8344,16475.185622384684,69918.37562238469,0,53443.19
0xbe7187a54b205eb4cd15d401d65672e97a886e44,482.00029267485445,1636.5502926748545,1154.55,0
0x05b0e0b39309bd0ffe8700cd91dee76ebb1394ee,237096.9398128455,797497.6798128454,560400.74,0
0x5be4cb2f7b2c8ab1b0aae6cf5aa4a1cc398aeb6d,9217.877664291329,28498.77766429133,19280.899999999998,0
0x86d71b18817b466d2f08bee4c5352b724bbe9e2a,8186.137037828151,11981.887037828152,3795.75,0
0xb396f729a3eb76f9be3259b3b8c238e2c75341c2,9806.47228814831,34064.57228814831,24258.1,0
0x2d782f1d07d3008b58444f761fac8386affdd37a,7984.78844597612,34778.838445976115,26794.050000000003,0
0x48ef8acb0faa379b0ffa10d3e1aadc791f37cbc7,86265.1450992069,218630.3350992069,132365.19,0
0xf23cac0f7d6c81acf1138d1296fd2e8655d63670,16758.46242869278,64407.47242869278,47649.009999999995,0
0x36bd14eaf211d65164e1e0a2eab5c98b4b734875,24933.564246447808,53005.87424644781,3392.69,24679.62
0x9f81bfbc8d7c1bc0496e45ddc744da78ca8e1a6b,67158.80732429896,225820.90732429895,158662.09999999998,0
0xfe02733936a82f2e8e2aa63c165b45b640468cb7,4484.820654963547,9319.100654963548,4834.28,0
0x555f9daad28487cee43cd226b9a2f33d57c98964,13685.542472512521,20193.092472512522,6507.55,0
0xb9c462885ebef1e8ad72f45e410d623f1bfbf2b4,67.66876240589635,250.17876240589635,99.41,83.1
0xd97e54eb8d316d968e1e2ecf68db7a4bff43909b,157.56462437098983,357.5146243709898,199.95,0
0xa78d59f05acf567e60f70b8bdae5c88825c5b3c1,2752.0762789429364,4337.446278942936,1585.37,0
0x681fe9c0045d0ee67bf0940d58cd57c3b04952d7,1542.9926868954578,1667.542686895458,124.54,0.01
0xc3bf2ba5314af887b7f8db20c16d81bf6c5f6933,722.9157489045929,2755.205748904593,0,2032.29
